label	tokenized_title_okt
4	자유 찾다 사우디 자매 홍콩 체류 국행 금액
0	혈당 측정 조절 그래핀 전자 피부 개발
4	매체 한국 억류 모녀 크다 사연 집중 부각
6	자영 업자 경영 컨설팅 금액 체계 구축 관련 업무 협약
2	미니 월드컵 메시 호날두 과거 성적
0	넥슨 분기 사상 최대 실적 경신 영업 금액 넘다
0	맨눈 혜성
6	하나카드 해외 여행객 혜택 마이 트립 카드 출시
5	증장 애인 금액 경력 채용 합격
4	눈덩이 부채 풀다 기부 양하다 제재
6	금투 자동차 업종 분기 실적 점진 개선
6	스타 이르다 인공 지능 품다
1	한파 서두르다
0	상용 금액 마지막 콘서트 중계
6	건설 매출 금액 창사 이렇다 최대
2	김종민 한국 도로공사 감독 테일러 내보내다
5	국민의당 호남 방문 지지 기반 점검
3	부천 공장 사무실 금액 피해
5	대통령 아픔 역사 현장 지나
0	중소기업 진흥 공단 청년 창업 사관학교
1	경산 전국 불볕 더위 동두천 중순 최고 기록
1	신간 글자 중국
1	베스트셀러 기사단 죽이다 연속 소설 인기 계속
4	용감하다 캐나다인 오다 사우디 소녀 망명 환영
6	레인 금액 규모 전환사채 발행 결정
4	터키 군경 남동 부서 분리 주의 테러 금액 무력
6	코스피 보합 등락 코스닥 돌파 개장
4	이란 한국 호르무즈 연합 참여 바라다
3	세계 언론 유지수 지도 들다 국민 소통 수석
5	금액 금액 금액 대표 출마 선언
1	경기 광주 이천 호우경보 지역 소강 상태
1	설연휴 경남 나들이 떠나다 명소 추천
0	유기 합성 분야 클릭 화학 영역 확대
5	전국 선거 금액 나서다 금액 안심
1	개막 앞두다 부산 금액 아시아 페스티벌 관전 포인트 가지
0	공개 인공 지능 기반 성능 강화
6	국제 유가 상승세 금액 펀드 고공 비행
2	이민아 동점골 윤덕여 알가르베컵 스웨덴 무승부
2	경기 현대 모비스 시즌
2	인터뷰 류현진 휴식 필요 밸런스 문제
5	국민의당 정의 유감 표명 압박 강화 중재 부각
5	영공 요새화 북한 미사일방어 체계 구축
2	여자농구 신한은행 국민은행 반격 승부 금액
5	북미 정상회담 폼페이 국무 대통령 예방
5	김정은 신호탄 쏜다 마음 금액 돌아가다 미래 보다
4	관영 방송 홍콩 시위 지지 논란 개막전 중계
6	금액 달러 환율 상승 연말 분위기 상승 제한
4	중재 판결 준수 촉구 도발 중단
2	라스베이거스 박지수 훈련 명단 발표 경쟁률
2	하든 폭발 트리플 더블 맹활약 휴스턴 연승
5	이해찬 내주 국회 비상 상황 동물 국회 도래 걱정
6	증권 코스닥 너무 오르다 부진하다
4	그리스 교도소 재소 끼리 충돌 사망 부상
0	전국 농어촌 마을 광대역 인터넷 구축
1	연애 이별 취직 젊은이 자화상 담다 가만 나날
5	북한 대회 앞두다 군별 대표 개최
6	삼성 화재 분기 영업 금액 수치 감소
1	창녕 육박 불볕 더위 물놀이 여름 축제 더위 탈출
1	신간 소리 탄생 소설 쓰기 모든
4	이란 봉쇄 경고 호르무즈 해협 군함 항해 사진 대응
3	경상일보 창간 기념 울산 커플 마라톤 대회 열리다
3	창립 맞이 한국 기자 협회
0	쇼메 부사 삼성 전자 스마트 스피커 혁명 주도하다
1	신간 고사리 가방 어쨌거 핑퐁
5	박영선 잔류 공식 표명 경제 정통 야당 지켜보다 달라
4	총선 금액 처음 열리다 의장 뽑다 충성 서약
5	정국 발전 비화 조국 주광덕 박주민 잇따르다 고소 고발
5	평양 정상회담 대화 서훈 윤건영
0	사물인터넷 가입자 돌파 이동전화 가입자 명대
2	투타 금액 다저스 투수 마에다 열흘 짜다 부상자명단 오르다
4	러시아 지난달 시리아 군인 전사 관련 제거
2	프로농구 대결 승리 선두 추격 불씨
1	신간 일본인 이야기 전쟁 바다
2	호주 온두라스 꺾다 국가 월드컵 본선 진출
4	수단 시르다 대통령 법정 설다 군부 부정
1	서울 미세먼지 나쁘다 실외 활동 자제 민감 주의보
1	제주 동부 호우경보 대치 폭염 소나기 물폭탄
4	러시아 루마니아 미사일 발사 철거 촉구
0	산업혁명 로봇 사이버 현실 경계 사라지다
6	대우 증권 미래에셋 대우 회사 이름 공식 변경
2	기성용 스완지 맨시티 금액 출전 명단 제외
2	시카고 화이트삭스 최초 파울 라인 안전 설치
4	외무 금액 탈퇴 협정 비준 걸리다 수도
4	시리아 서부 정부 반군 상호 포격 최소 사망
2	칼텍스 양산 시청 막판 추격 따돌리다 대회
2	막내 정대영 경이 올림픽
2	아시안 게임 손흥민 보다 교민 금액 태극전사
1	출근길 춥다 모레 꽃샘추위 계속 동부 산간
4	사용자 실명 등록 의무 범죄 악용 차단
0	와이파이 가구 돌파 후속 모델 출시
0	큐레이터 개다 매력 소개 삼성 문화 만들다
0	인간 도전 지적 노동 기계로 대체
5	북한 포기 가능하다 모든 수단 강구
2	상벌 류중일 감독 출전 정지 징계 놓다 난상 토론
1	울산 옹기 축제 우리나라 대표 축제 성장하다
0	화학반응 시간 만분 조절
6	애플 주가 달러 붕괴 향후 전망 엇갈리다
1	박은태 옥주현 나르다 보다
3	결별 통보 다세대 주택 가스 방출 심다 실형
0	네이버 스피커 적합하다 검색 광고 모델 검토
0	소니 스마트폰 엑스페리아 출시 금액
0	서울 랜드 세계 최초 테마 파크 구축 업무 협약 체결
5	옛날 노후하다 마산 자유무역 지역 고용 수출 급감
4	세계 최고 할머니 지금 즐겁다
6	하나 금투 전자 분기 기대 이하 실적 전망 목표
6	전국 미분 가구 달새 수치
5	대통령 몰카 범죄 솜방망이 처벌 가해자 엄중하다 다루다
4	서아프리카 가나 납치 캐나다인 여성 구출
0	전자 부스 방문 구글 부사
3	연천 섬유 공장 금액 피해
5	대통령 연설 아프리카 상생 동반
6	증권 신년 인터뷰 김영규 투자 증권 대표이사 사장
5	회동 여야 들다 갈다 의제 합의 내놓다
4	오스트리아 폭설 스키 관광객 여명 한때 고립
4	트럼프 코언 러시아 트럼프 타워 사업 관련 위증 지시
5	대회 언제 리나 날짜 밉다 공개 관측 무성
1	인천 폭염 주의보 기준
4	이란 발사 실패 인공위성 실물 공개 주장 부인
0	전자 체험 운영 사전 인기 몰이 나서다
3	사장 부회장 피선
5	대통령 내려놓다 체제 유지
0	흐리다 날씨 발전 효율 수치 높이다 태양전지 개발
5	대통령 한국 자유무역 확고하다 지지자
5	대통령 할머니 힘내다
2	류현진 신시내티 등판 푸이그 대결 관심
6	경연 경제성장률 수치 전망 둔화
0	왕좌 게임 촬영감독 이용 누구 프로 촬영
1	날씨 전국 맑다 도로 기운 완연
2	두산 직행 매직 넘버 창섭 넘다
6	전월세 보증금 금액 서울 장기 안심 가구 공급
0	세포 개도 집다 개념 조립 로봇 개발
5	여야 고발 합의 실효 성은 글쎄
1	당신 스무살 생일 어떻다 무라카미 하루키 버스 데이
1	금액 리조트 홍콩 골프 단체 관광객 유치
6	투자 전략 글로벌 위험 자산 선호 기조 연장
6	머니무브 금리 인상 정기 적금 부상 달이다 늘다
5	방러 앞두다 대통령 러시아 언론 인터뷰
2	다저스 멀다 충돌 홈런 타구 보지 뛰다
3	남동 공단 화재 희생 합동 분향소 금액 마련
4	트럼프 골드만삭스 게리 사장 중용 예산 거론
5	정의 특권 단죄 회피 신설 필요
4	행위 터키 금액 사업 금액 승인
1	신간 혐한 계보 불꽃 별빛
1	단독 같다 공연 홀로 보고 보고 공연장 점령 욜로족
2	박철우 폭발 삼성 화재 저축은행 꺾다 점프
0	연세대 웨어 러블 히터 개발 의료 적용 가능
0	장수 게임 열혈강호 온라인 모바일 재탄생
5	황교안 묵묵 부다
5	총선 울산 경제 활성화 고용 안정 목소리
4	외교 갈등 터키 여행 주의보 스웨덴 캐나다 최근
0	네이처 한국 기초과학 중심 서울 대전 이동
4	뉴질랜드 총격 연루 오스트리아 극우 인사 서다 입국 거부
4	솅겐조약 가입 노르웨이 국경통제 기간 연장
5	민주 친문 딜레마
1	날씨 전국 흐리다 소나기 제주 장마 영향 벗어나다
2	감독 불화설 스타 첼시 프리 시즌 명단 제외 이적 유력
4	미러 시리아 적대 행위 종식 형식 아직 합의
6	특징 바이오 직스 선위 심의 하락
0	지스타 게임 사로자다 나선 체험 운영
0	갤럭시 스타 단독 출시
5	당선인 인터뷰 심상정 생활 진보 정치 온몸 보이다 드리다
5	패키지 처방 내놓다 대통령 국민 통합 민심 잡기
1	휴가 해외 해외여행 수요
6	게시판 금투협 구조 금융 교육과정
6	국고 금리 일제 하락 년물 수치
0	인공 지능 시대 개념 소자 진법 소자 발견
5	매체 핵실험 아들 이름 강국 지은 부모 소개
0	텔레콤 유럽 양자암호 통신망 구축
5	대화 남다 김현종
5	침묵 유지 측근 일일이 대응 계획
0	인체 삽입 태양전지 개발 몸속 의료기기 전력 공급
1	청소년 신간 파란 담요
2	밀워키 보스턴 완승 승부 차다
5	김태년 금액 대표 출마 선언
5	대통령 시리다 아프다 부모 잃다 안보 소명 사드 호소
6	울산 주택 매매 전월세 시장 불안 영향
1	대관령 겨울 성큼
0	화웨이 미국 제재 계속 추다 하량 천만 감소
3	차량 하남 약국 돌진 부상
1	대표 축제 화천 산천어 무주 반딧불 선정
0	안랩 멀티플랫폼 보안 솔루션 시큐리티 일본 출시
0	이산화탄소 화학 소재 바꾸다 촉매 개발
6	총파업 코앞 두다 국민은행 노사 막판 협상 극적 타결
4	시진핑 베이 이허 회의 대외 행보 건재 과시
4	사우디 영향 카타르 오만 외무 장관 이란 방문 눈길
4	독일 경제 침체 그림자 여전 산업 생산 수치 감소
0	유럽 과학기술 학술 대회 내주 스톡홀름 개최
1	동물 여성 가을 즐기다 이색 테마 영화제
2	물러나다 허재 감독 책임 사령탑 지다
6	게시판 금융 기후변화 대응 최우수 기업 명예 전당 입성
0	전기 바꾸다 유연하다 전소 성능 높이다
6	미리 내리다 국고 금리 금리 동결 상승 전환
5	여야 금액 대표 신재민 사태 재위 가동 합의 불발
2	월드컵 깜짝 전술 결과 허탈 신태용 유효 슈팅 제로
5	정미 평당 연대 대상 공동 교섭단체 논의 단계 알다
5	김종인 연일 대북 강경 발언 오다 해론 궤멸
2	배구 도쿄올림픽 예선 대표팀 소집 연맹 협회 머리 맞대다
4	부르키나파소 군기지 테러 배후 자처
1	기상청 지난달 평년 강수량 수치 많다
5	평양 최고 인민 회의 상임 보조 청사 건설
0	게시판 과기부 우주 협력 전략 자문 출범
1	소파 앉다 수다 떨다 전시 관람 어떻다
2	이청용 크리스털 팰리스 홍콩 투어 명단 포함 입지 바뀌다
5	대통령 지혜 모으다 번영 바다로 나아가다 기대
0	네이버 창업 이해진 등기 이사 물러나다
0	더블 스마트폰 갤럭시 폴드 예약판매 개시
2	아시안 최초 자릿수 손흥민 차범근 박지성 넘다
6	대기업 일제 세대 교체 인사 여성 융합 인재 뜨다
4	에르도안 푸틴 만난 러시아 미사일 도입 강행 밝히다
5	차례 서해 교전 모두 승리 주장
5	총리 국회 미루다 오다 노동 개혁 법안 처리
2	거포 산체스 쿠바 대표 올림픽 예선 참가 손보
0	전자 오다 같다 공개 도약 의지
0	고동진 사장 개다 노트 국내 만대 개국 서도 무적
0	네이버 로봇 개발 리더 생활 서비스 윤택
4	예멘 반군 지역 구축함 미사일 발사 피해
1	연합 이매진 광안대교 가보다 부산 명소
1	기다리다 겨울 추위 홍천 꽁꽁 축제 북적
0	상용 준비 기술 코어 장비 연동 검증
5	금액 대표
4	중국 해외 투자 안전 평가 미국 추락
0	차세대 디스플레이 퀀텀닷 발광 효율 높이다 기술 개발
0	플랫폼
0	인간 번역 대결 전문 번역 승리 유력
5	축사 금액 서울시장
6	포스코 영업 이익 금액 분기 수치
3	이용마 기자 빈소 찾다 최승호 사장
5	휴대전화 보다 김성태 금액
6	국고 금리 일제 하락 년물 수치
3	한국 신문 협회 협의 김경호 회장 선임
1	여행 수도권 사랑 아라뱃길 크루즈 불꽃놀이 환상
4	줄리아 러시아 금액 행사 받다 참가 제재 대상 배석
5	대통령 귀국 직후 어선 피랍해역 청해부대 급파 지시
2	여자배구 대표팀 태국 패배 부족
1	수림 문학상 밉다 연예인 강력하다 서사 그리다
0	도박사 기질 타고나다 구별법 개발 인간 중독 연구 도움
6	제이 콘텐트 코스피 이전 상장 추진 주식병합 결정
1	영화음악 거장 한스 치머 내한 공연
2	타임스 류현진 다저스 잔류 셀프 디스 카운트 해주다
6	삼성 자산운용 미국 대표 연금 상품 시판
1	한국 불교 문화재 부처님 가르침 상속
5	죽이다 본질 식물 정부 만들다
5	처형 리영길 참모 발탁 리명수 누구
4	터키 시리아 안전지대 공동 운영 센터 다음 가동
1	대구 경북 한때 계곡 주의
1	보헤미안 랩소디 인기 영화관 넘다 공연장
6	코스피 밉다 무역 분쟁 우려 완화 회복
1	박경리 작가 주기 장대 문학 세계 조명
5	대통령 재활용 폐기물 혼란 국민 불편 끼치다 송구
0	강국 홈페이지 한국 기업
6	포스코켐텍 분기 영업 금액 수치 감소
4	홍콩 경찰 시위 최후 보루 공대 진입 잔류 수색
2	미국 버티다 돌아가다 많다
2	프로축구 부천 부산 잡고 복귀 크리스 토밤
5	정의용 안보 실장 러시아 귀국 특사 외교 마무리
